"","relig","polviews","year","At_NonAt","Wing"
"15360","Protestant","Liberal",1987,"Religious","Liberal"
"15361","Catholic","Moderate",1987,"Religious","Other"
"15362","Protestant","Conservative",1987,"Religious","Other"
"15363","Catholic","Moderate",1987,"Religious","Other"
"15364","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15365","None","Liberal",1987,"Non_religious","Liberal"
"15366","Catholic","Moderate",1987,"Religious","Other"
"15367","None","Moderate",1987,"Non_religious","Other"
"15368","Catholic","Moderate",1987,"Religious","Other"
"15369","Protestant","Moderate",1987,"Religious","Other"
"15370","Protestant","Liberal",1987,"Religious","Liberal"
"15371","Protestant","Moderate",1987,"Religious","Other"
"15372","Protestant","Liberal",1987,"Religious","Liberal"
"15373","Protestant","Liberal",1987,"Religious","Liberal"
"15374","Protestant","Slightly Conservative",1987,"Religious","Other"
"15375","Protestant","Liberal",1987,"Religious","Liberal"
"15376","Protestant","Extrmly Conservative",1987,"Religious","Other"
"15377","Protestant","Extremely Liberal",1987,"Religious","Liberal"
"15378","Protestant","Conservative",1987,"Religious","Other"
"15379","Protestant","Moderate",1987,"Religious","Other"
"15380","Protestant","Extrmly Conservative",1987,"Religious","Other"
"15381","Protestant","Moderate",1987,"Religious","Other"
"15382","Protestant","Conservative",1987,"Religious","Other"
"15383","Protestant","Moderate",1987,"Religious","Other"
"15384","Protestant","Slightly Conservative",1987,"Religious","Other"
"15385","Catholic","Slightly Conservative",1987,"Religious","Other"
"15386","Catholic","Moderate",1987,"Religious","Other"
"15387","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15388","Protestant","Slightly Conservative",1987,"Religious","Other"
"15389","Protestant","Moderate",1987,"Religious","Other"
"15390","Catholic","Moderate",1987,"Religious","Other"
"15391","None","Moderate",1987,"Non_religious","Other"
"15392","Catholic","Liberal",1987,"Religious","Liberal"
"15393","Catholic","Moderate",1987,"Religious","Other"
"15394","Catholic","Moderate",1987,"Religious","Other"
"15395","Catholic","Liberal",1987,"Religious","Liberal"
"15396","Catholic","Slightly Conservative",1987,"Religious","Other"
"15397","None","Moderate",1987,"Non_religious","Other"
"15398","Protestant","Moderate",1987,"Religious","Other"
"15399","Catholic","Moderate",1987,"Religious","Other"
"15400","Catholic","Moderate",1987,"Religious","Other"
"15401","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15402","Protestant","Slightly Conservative",1987,"Religious","Other"
"15403","Protestant","Moderate",1987,"Religious","Other"
"15404","Catholic","Slightly Conservative",1987,"Religious","Other"
"15405","Protestant","Slightly Conservative",1987,"Religious","Other"
"15406","Protestant","Moderate",1987,"Religious","Other"
"15407","Protestant","Moderate",1987,"Religious","Other"
"15408","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15409","Catholic","Moderate",1987,"Religious","Other"
"15410","None","Moderate",1987,"Non_religious","Other"
"15411","Protestant","Moderate",1987,"Religious","Other"
"15412","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15413","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15414","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15415","Protestant","Moderate",1987,"Religious","Other"
"15416","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15417","Protestant","Moderate",1987,"Religious","Other"
"15418","Catholic","Moderate",1987,"Religious","Other"
"15419","Protestant","Extrmly Conservative",1987,"Religious","Other"
"15420","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15421","Protestant","Conservative",1987,"Religious","Other"
"15422","Protestant","Moderate",1987,"Religious","Other"
"15423","Protestant","Slightly Conservative",1987,"Religious","Other"
"15424","Protestant","Liberal",1987,"Religious","Liberal"
"15425","None","Moderate",1987,"Non_religious","Other"
"15426","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15427","Protestant","Slightly Conservative",1987,"Religious","Other"
"15428","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15429","None","Moderate",1987,"Non_religious","Other"
"15430","Catholic","Moderate",1987,"Religious","Other"
"15431","Catholic","Moderate",1987,"Religious","Other"
"15432","None","Moderate",1987,"Non_religious","Other"
"15433","Protestant","Liberal",1987,"Religious","Liberal"
"15434","None","Moderate",1987,"Non_religious","Other"
"15435","Protestant","Slightly Conservative",1987,"Religious","Other"
"15436","Catholic","Moderate",1987,"Religious","Other"
"15437","Protestant","Moderate",1987,"Religious","Other"
"15438","Catholic","Moderate",1987,"Religious","Other"
"15439","Catholic","Slightly Conservative",1987,"Religious","Other"
"15440","None","Liberal",1987,"Non_religious","Liberal"
"15441","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15442","Protestant","Conservative",1987,"Religious","Other"
"15443","None","Slightly Liberal",1987,"Non_religious","Liberal"
"15444","Other","Liberal",1987,"Religious","Liberal"
"15445","Catholic","Liberal",1987,"Religious","Liberal"
"15446","Protestant","Moderate",1987,"Religious","Other"
"15447","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15448","None","Slightly Conservative",1987,"Non_religious","Other"
"15449","Protestant","Moderate",1987,"Religious","Other"
"15450","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15451","Catholic","Moderate",1987,"Religious","Other"
"15452","Protestant","Liberal",1987,"Religious","Liberal"
"15453","Protestant","Liberal",1987,"Religious","Liberal"
"15454","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15455","Catholic","Liberal",1987,"Religious","Liberal"
"15456","Protestant","Conservative",1987,"Religious","Other"
"15457","Catholic","Moderate",1987,"Religious","Other"
"15458","Protestant","Moderate",1987,"Religious","Other"
"15459","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15460","Protestant","Slightly Conservative",1987,"Religious","Other"
"15461","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15462","Protestant","Liberal",1987,"Religious","Liberal"
"15463","Protestant","Conservative",1987,"Religious","Other"
"15464","None","Slightly Liberal",1987,"Non_religious","Liberal"
"15465","Catholic","Slightly Conservative",1987,"Religious","Other"
"15466","Protestant","Liberal",1987,"Religious","Liberal"
"15467","Catholic","Moderate",1987,"Religious","Other"
"15468","Catholic","Extremely Liberal",1987,"Religious","Liberal"
"15469","Protestant","Slightly Conservative",1987,"Religious","Other"
"15470","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15471","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15472","None","Extremely Liberal",1987,"Non_religious","Liberal"
"15473","Jewish","Extremely Liberal",1987,"Religious","Liberal"
"15474","Catholic","Moderate",1987,"Religious","Other"
"15475","Jewish","Slightly Liberal",1987,"Religious","Liberal"
"15476","Protestant","Conservative",1987,"Religious","Other"
"15477","Other","Extremely Liberal",1987,"Religious","Liberal"
"15478","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15479","Catholic","Liberal",1987,"Religious","Liberal"
"15480","Protestant","Slightly Conservative",1987,"Religious","Other"
"15481","Protestant","Slightly Conservative",1987,"Religious","Other"
"15482","Protestant","Slightly Conservative",1987,"Religious","Other"
"15483","Catholic","Moderate",1987,"Religious","Other"
"15484","Catholic","Conservative",1987,"Religious","Other"
"15485","Protestant","Liberal",1987,"Religious","Liberal"
"15486","Protestant","Conservative",1987,"Religious","Other"
"15487","Protestant","Conservative",1987,"Religious","Other"
"15488","Protestant","Moderate",1987,"Religious","Other"
"15489","Catholic","Moderate",1987,"Religious","Other"
"15490","None","Moderate",1987,"Non_religious","Other"
"15491","Protestant","Moderate",1987,"Religious","Other"
"15492","Protestant","Moderate",1987,"Religious","Other"
"15493","Catholic","Slightly Conservative",1987,"Religious","Other"
"15494","Catholic","Moderate",1987,"Religious","Other"
"15495","Protestant","Moderate",1987,"Religious","Other"
"15496","Catholic","Conservative",1987,"Religious","Other"
"15497","Protestant","Moderate",1987,"Religious","Other"
"15498","Protestant","Moderate",1987,"Religious","Other"
"15499","Protestant","Moderate",1987,"Religious","Other"
"15500","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15501","Protestant","Moderate",1987,"Religious","Other"
"15502","Protestant","Moderate",1987,"Religious","Other"
"15503","Protestant","Moderate",1987,"Religious","Other"
"15504","Protestant","Slightly Conservative",1987,"Religious","Other"
"15505","None","Liberal",1987,"Non_religious","Liberal"
"15506","None","Slightly Liberal",1987,"Non_religious","Liberal"
"15507","Protestant","Slightly Conservative",1987,"Religious","Other"
"15508","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15509","Catholic","Moderate",1987,"Religious","Other"
"15510","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15511","Catholic","Conservative",1987,"Religious","Other"
"15512","Catholic","Liberal",1987,"Religious","Liberal"
"15513","Protestant","Slightly Conservative",1987,"Religious","Other"
"15514","Catholic","Moderate",1987,"Religious","Other"
"15515","Jewish","Slightly Conservative",1987,"Religious","Other"
"15516","Jewish","Conservative",1987,"Religious","Other"
"15517","Catholic","Moderate",1987,"Religious","Other"
"15518","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15519","Catholic","Moderate",1987,"Religious","Other"
"15520","Catholic","Conservative",1987,"Religious","Other"
"15521","Jewish","Moderate",1987,"Religious","Other"
"15522","Protestant","Slightly Conservative",1987,"Religious","Other"
"15523","Catholic","Liberal",1987,"Religious","Liberal"
"15524","None","Moderate",1987,"Non_religious","Other"
"15525","Protestant","Moderate",1987,"Religious","Other"
"15526","Catholic","Moderate",1987,"Religious","Other"
"15527","Catholic","Moderate",1987,"Religious","Other"
"15528","Protestant","Moderate",1987,"Religious","Other"
"15529","Catholic","Slightly Conservative",1987,"Religious","Other"
"15530","Protestant","Moderate",1987,"Religious","Other"
"15531","Protestant","Extremely Liberal",1987,"Religious","Liberal"
"15532","Protestant","Moderate",1987,"Religious","Other"
"15533","Protestant","Slightly Conservative",1987,"Religious","Other"
"15534","Catholic","Conservative",1987,"Religious","Other"
"15535","None","Liberal",1987,"Non_religious","Liberal"
"15536","Catholic","Moderate",1987,"Religious","Other"
"15537","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15538","Protestant","Slightly Conservative",1987,"Religious","Other"
"15539","Catholic","Slightly Liberal",1987,"Religious","Liberal"
"15540","Protestant","Liberal",1987,"Religious","Liberal"
"15541","Protestant","Liberal",1987,"Religious","Liberal"
"15542","Protestant","Slightly Conservative",1987,"Religious","Other"
"15543","Protestant","Liberal",1987,"Religious","Liberal"
"15544","Protestant","Slightly Conservative",1987,"Religious","Other"
"15545","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15546","None","Liberal",1987,"Non_religious","Liberal"
"15547","Protestant","Moderate",1987,"Religious","Other"
"15548","Catholic","Slightly Conservative",1987,"Religious","Other"
"15549","Catholic","Moderate",1987,"Religious","Other"
"15550","Catholic","Liberal",1987,"Religious","Liberal"
"15551","Protestant","Moderate",1987,"Religious","Other"
"15552","Protestant","Moderate",1987,"Religious","Other"
"15553","Protestant","Conservative",1987,"Religious","Other"
"15554","Protestant","Moderate",1987,"Religious","Other"
"15555","Protestant","Conservative",1987,"Religious","Other"
"15556","Protestant","Slightly Liberal",1987,"Religious","Liberal"
"15557","Protestant","Extrmly Conservative",1987,"Religious","Other"
"15558","Catholic","Slightly Conservative",1987,"Religious","Other"
"15559","Catholic","Slightly Conservative",1987,"Religious","Other"
"15560","Catholic","Liberal",1987,"Religious","Liberal"
"15561","Protestant","Moderate",1987,"Religious","Other"
"15562","Protestant","Moderate",1987,"Religious","Other"
"15563","Protestant","Slightly Conservative",1987,"Religious","Other"
"15564","Protestant","Moderate",1987,"Religious","Other"
"15565","None","Liberal",1987,"Non_religious","Liberal"
"15566","Protestant","Conservative",1987,"Religious","Other"
"15567","Catholic","Extrmly Conservative",1987,"Religious","Other"
"15568","Protestant","Moderate",1987,"Religious","Other"
"15569","Protestant","Slightly Conservative",1987,"Religious","Other"
"15570","Protestant","Liberal",1987,"Religious","Liberal"
"15571","Protestant","Moderate",1987,"Religious","Other"
"15572","Protestant","Slightly Conservative",1987,"Religious","Other"
"15573","Protestant","Extremely Liberal",1987,"Religious","Liberal"
"15574","Protestant","Slightly Conservative",1987,"Religious","Other"
"15575","Protestant","Moderate",1987,"Religious","Other"
"15576","Protestant","Moderate",1987,"Religious","Other"
"15577","Catholic","Slightly Conservative",1987,"Religious","Other"
"15578","Protestant","Slightly Conservative",1987,"Religious","Other"
"15579","Protestant","Conservative",1987,"Religious","Other"
"15580","Catholic","Conservative",1987,"Religious","Other"
"15581","Protestant","Conservative",1987,"Religious","Other"
